gucci: 
('ugh', 0.6400057673454285)


('ivory', 0.6383071541786194)


('notes', 0.6377151012420654)


('skrrrrrt', 0.6375650763511658)


('tuff', 0.6369090676307678)


('relish', 0.6367891430854797)


('breast', 0.6365089416503906)


('cartier', 0.6355867385864258)


('bomb', 0.6350611448287964)


('froze', 0.634833037853241)


('louder', 0.6348312497138977)


('eva', 0.6346298456192017)


('landslide', 0.6343714594841003)


louboutin: 
('christian', 0.945476233959198)


('moonwalking', 0.932881772518158)


('choo', 0.9223614931106567)


('bleeding', 0.9209325313568115)


('jimmy', 0.9140490293502808)


('polar', 0.8931154012680054)


('ser', 0.891913890838623)


('pueden', 0.8862857222557068)


('conectando', 0.8802331686019897)


('risa', 0.8800632953643799)


('아파도', 0.87783282995224)


('enamorar', 0.876822829246521)


('bear', 0.8762825727462769)


('chantaje', 0.8761134147644043)


('antojo', 0.875316858291626)


('señora', 0.8740897178649902)


('pouches', 0.8721429705619812)


('bumpa', 0.8721174001693726)


('있었어', 0.8720582723617554)


('melle', 0.8718950748443604)


('drummers', 0.8705366253852844)


('사랑이', 0.8704773783683777)


('dopeman', 0.870027482509613)


('mel', 0.8694518804550171)


('brilla', 0.8694332242012024)


('toma', 0.8693309426307678)


('fikir', 0.8686420321464539)


('perrea', 0.8684003949165344)


('alguien', 0.868158757686615)


('nagasaki', 0.8681323528289795)


('강한', 0.8673290610313416)


('jus', 0.8666820526123047)


('rompa', 0.8655593395233154)


('seduces', 0.8653550148010254)


('cinco', 0.8652071356773376)


('millo', 0.8643442988395691)


('leech', 0.8643183708190918)


('atrevida', 0.8641835451126099)


('bratt', 0.8638179302215576)


('성공', 0.8631872534751892)


('sexo', 0.8631364703178406)


('수가', 0.8630037307739258)


('tools', 0.8624489903450012)


('toa', 0.8624318838119507)


('이뤄지지', 0.8620238900184631)


('felices', 0.8618863821029663)


('puro', 0.8617250323295593)


('temas', 0.8615379333496094)


('pues', 0.8614153265953064)


('nivel', 0.8613038063049316)


('성화봉송', 0.8612309694290161)


('regal', 0.8611465096473694)


('receta', 0.8608077168464661)


('완벽하길', 0.8606730103492737)


('las', 0.860643208026886)


('pelo', 0.8605448603630066)


('estrella', 0.8604022264480591)


('pippen', 0.8599507212638855)


('않는', 0.8595494031906128)


('records', 0.8594536781311035)


('hago', 0.8593627214431763)


('tás', 0.8593053817749023)


('haan', 0.8592382669448853)


('꿈속에서', 0.8587670922279358)


('mikkel', 0.8587630987167358)


('signin', 0.8587549924850464)


('atrevo', 0.8586176633834839)


('사랑만으로', 0.858452558517456)


('moe', 0.8583573698997498)


('hosting', 0.8583506941795349)


('mira', 0.8581060171127319)


('dodi', 0.8576527833938599)


('kilómetros', 0.857265055179596)


('prendes', 0.8568568229675293)


('caz', 0.856783926486969)


('llegue', 0.8567834496498108)


('pareces', 0.8564802408218384)


('monopoly', 0.8563030362129211)


('sentir', 0.8560964465141296)


('agrandamo', 0.8559688925743103)


('diez', 0.8555229902267456)


('sola', 0.8548398613929749)


('veinte', 0.8548170924186707)


('vas', 0.854702889919281)


('truquitos', 0.8543554544448853)


('activo', 0.85382080078125)


('ando', 0.8538172245025635)


('황급히', 0.8530239462852478)


('malcriá', 0.852821946144104)


('explota', 0.8524069786071777)


('estamos', 0.8519833087921143)


('vente', 0.8518991470336914)


('narc', 0.8514882326126099)


('habrán', 0.8511568903923035)


('masoquista', 0.8508492112159729)


('황금빛', 0.8508385419845581)


('vvss', 0.8507623672485352)


('dura', 0.850653886795044)


('pum', 0.850145697593689)


('burrrrat', 0.8500083088874817)


prada: 
('ranch', 0.7512732744216919)


('trick', 0.7403571009635925)


('von', 0.7389450073242188)


('taffy', 0.7296158075332642)


('sue', 0.7226872444152832)


('period', 0.7195607423782349)


('tisci', 0.7176673412322998)


('hunt', 0.7155824303627014)


('segregated', 0.7154784798622131)


('vv', 0.7098105549812317)


('homicide', 0.7075116038322449)


('droptop', 0.7069576382637024)


('crewneck', 0.705714225769043)


('riccardo', 0.705224335193634)


('laffy', 0.7027627825737)


('rj', 0.7017728686332703)


('carlton', 0.7015383243560791)


('habitual', 0.7010848522186279)


('nickie', 0.7009053826332092)


('slack', 0.694226086139679)


('tutoring', 0.6937659978866577)


('trapstar', 0.6932837963104248)


('collar', 0.6930751204490662)


('croft', 0.6912172436714172)


('sears', 0.6908068060874939)


('cutter', 0.690118134021759)


('baggin', 0.6900738477706909)


('crisco', 0.689689040184021)


('culkin', 0.6883296966552734)


('tjay', 0.68743497133255)


('simon', 0.6863316297531128)


('dab', 0.6856594681739807)


('macaulay', 0.685292661190033)


('yule', 0.6845967173576355)


('gala', 0.6837291121482849)


('tender', 0.6825675964355469)


('reenactment', 0.6821506023406982)


('plates', 0.6819031238555908)


('crucial', 0.6817725896835327)


('zaytoven', 0.681394100189209)


('siamese', 0.6813479661941528)


('teo', 0.6809234023094177)


('pregnant', 0.6808399558067322)


('ollie', 0.6805211901664734)


('medical', 0.6802669167518616)


('audio', 0.6800821423530579)


('tools', 0.679615318775177)


('swoll', 0.678962767124176)


('mansory', 0.6776642203330994)


('walton', 0.6772733926773071)


('strapped', 0.677096962928772)


('tapped', 0.6769750714302063)


('invented', 0.6764975190162659)


('jeremy', 0.6762426495552063)


('sprung', 0.6754663586616516)


('독해', 0.6745588183403015)


('chewing', 0.6745118498802185)


('iron', 0.6740834712982178)


('aps', 0.6740232110023499)


('jamaican', 0.6737378239631653)


('designated', 0.6734795570373535)


('charm', 0.6734784245491028)


('plutonium', 0.6729558110237122)


('based', 0.6719532012939453)


('snowman', 0.6718714237213135)


('glowin', 0.6717188358306885)


('dicey', 0.6710871458053589)


('dresser', 0.6706997156143188)


('muh', 0.6698979735374451)


('lickwood', 0.6698094606399536)


('numbin', 0.669657289981842)


('dosi', 0.6688655614852905)


('courtside', 0.668848991394043)


('tuff', 0.6686974167823792)


('percocet', 0.6680205464363098)


('혹해', 0.6679118275642395)


('jake', 0.6674841642379761)


('moped', 0.6672231554985046)


('thrive', 0.6665787696838379)


('lara', 0.6663093566894531)


('vegetable', 0.6662111878395081)


('jiggas', 0.6659917235374451)


('lab', 0.6659652590751648)


('yaaaaa', 0.665692925453186)


('cheetos', 0.6654180884361267)


('hippy', 0.6652063727378845)


('deracs', 0.6651535630226135)


('foxy', 0.6651508808135986)


('widow', 0.6644335389137268)


('eczema', 0.6640439033508301)


('bap', 0.6636903285980225)


('flaking', 0.6636566519737244)


('apes', 0.6636507511138916)


('teacher', 0.6634852886199951)


('groceries', 0.6633409857749939)


('누가', 0.6629641056060791)


('nonsense', 0.6622688174247742)


('cooky', 0.6604136824607849)


('vroom', 0.6602070331573486)


('musa', 0.6599200963973999)


fendi: 
('paperwork', 0.8192098736763)


('print', 0.8123180866241455)


('valentino', 0.8103338479995728)


('ak', 0.8072070479393005)


('philly', 0.7960277795791626)


('gallon', 0.7945823073387146)


('timothy', 0.7937039732933044)


('per', 0.79354327917099)


('vouch', 0.7921201586723328)


('베기', 0.7915068864822388)


('tommy', 0.7914896011352539)


('vlone', 0.7905927896499634)


('손엔', 0.7877368330955505)


('melpomene', 0.7873193025588989)


('nova', 0.7856424450874329)


('tint', 0.7846425771713257)


('가득한', 0.7838543653488159)


('freaknik', 0.7810079455375671)


('lab', 0.7807431817054749)


('skate', 0.7805126905441284)


('ferraris', 0.7804051637649536)


('paranoia', 0.7773268818855286)


('bipolar', 0.7771787047386169)


('fadeaway', 0.7761224508285522)


('bamba', 0.7758404016494751)


('social', 0.7753630876541138)


('fashion', 0.7751299738883972)


('dunk', 0.7734837532043457)


('cookies', 0.7732881903648376)


('explota', 0.7721705436706543)


('figer', 0.7713298201560974)


('causin', 0.7698962092399597)


('flix', 0.7698671817779541)


('hilfiger', 0.7691503763198853)


('nnutthowze', 0.7680517435073853)


('moncler', 0.7673183679580688)


('script', 0.7668038010597229)


('yoda', 0.7661727666854858)


('해봐', 0.7659510374069214)


('chooser', 0.7655807137489319)


('delegation', 0.7653677463531494)


('궁금하면', 0.7648727893829346)


('pro', 0.7638331055641174)


('beggars', 0.7629167437553406)


('balenciaga', 0.762519359588623)


('hotbox', 0.7622944712638855)


('bathin', 0.7616575956344604)


('cooky', 0.7605887651443481)


('pippen', 0.7600902915000916)


('칼로', 0.7598249912261963)


('firin', 0.7592323422431946)


('spaceship', 0.7586730718612671)


('hats', 0.7585363388061523)


('lens', 0.7583964467048645)


('buckles', 0.7583882212638855)


('baggin', 0.7582501769065857)


('ill', 0.7575694918632507)


('lionel', 0.7570862770080566)


('havoc', 0.7570251226425171)


('sequin', 0.7568248510360718)


('vegetable', 0.7566527724266052)


('dashiki', 0.7564157843589783)


('핵심', 0.756175696849823)


('jus', 0.7561752200126648)


('confident', 0.7557170391082764)


('corn', 0.7543383836746216)


('capital', 0.753786563873291)


('flavored', 0.7537309527397156)


('cedric', 0.753294825553894)


('chartered', 0.7532303333282471)


('sweden', 0.753054678440094)


('catastrophic', 0.7529459595680237)


('finest', 0.7526746392250061)


('moped', 0.752342939376831)


('vvss', 0.7522169351577759)


('lanvin', 0.7519646883010864)


('crook', 0.7519405484199524)


('ricky', 0.7512326836585999)


('overdo', 0.7510391473770142)


('disgustin', 0.7507823705673218)


('icy', 0.7493444085121155)


('auntie', 0.749265193939209)


('roadside', 0.7488690614700317)


('trollin', 0.7483243942260742)


('ankara', 0.7482038140296936)


('섭외', 0.7480968236923218)


('rod', 0.7478357553482056)


('yeaah', 0.7465792298316956)


('chipotle', 0.7462424039840698)


('fraid', 0.746225118637085)


('barbie', 0.7462177872657776)


('meaty', 0.7461736798286438)


('forces', 0.7457287907600403)


('sneak', 0.7452584505081177)


('johnny', 0.745033860206604)


('srt', 0.7448227405548096)


('med', 0.7447611093521118)


('bottoms', 0.7447506189346313)


('choppin', 0.7447009086608887)


('nasy', 0.7440453767776489)


Similarity between gucci and louis:
0.4358896
Similarity between beyonce and adidas:
0.14920107
Similarity between beyonce and balenciaga:
0.46622294
